utc_timestamp,DE_load_actual_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual
2019-06-10T13:00:00Z,46098,49520,14909
2019-06-10T14:00:00Z,46569,49520,11416
2019-06-10T15:00:00Z,47885,49520,7599
2019-06-10T16:00:00Z,48977,49520,4069
2019-06-10T17:00:00Z,48509,49520,1855
2019-06-10T18:00:00Z,47088,49520,536
2019-06-10T19:00:00Z,46938,49520,49
2019-06-10T20:00:00Z,46397,49520,0
2019-06-10T21:00:00Z,42796,49520,0
2019-06-10T22:00:00Z,40928,49524,0
2019-06-10T23:00:00Z,39535,49524,0
2019-06-11T00:00:00Z,38770,49524,0
2019-06-11T01:00:00Z,38782,49524,0
2019-06-11T02:00:00Z,40276,49524,5
2019-06-11T03:00:00Z,44671,49524,231
2019-06-11T04:00:00Z,52910,49524,1157
2019-06-11T05:00:00Z,59271,49524,3699
2019-06-11T06:00:00Z,61895,49524,7460
2019-06-11T07:00:00Z,63497,49524,11210
2019-06-11T08:00:00Z,65095,49524,14633
2019-06-11T09:00:00Z,66763,49524,16871
2019-06-11T10:00:00Z,66563,49524,18429
2019-06-11T11:00:00Z,65651,49524,18989
2019-06-11T12:00:00Z,64109,49524,18268
2019-06-11T13:00:00Z,63665,49524,16641
2019-06-11T14:00:00Z,62397,49524,14149
2019-06-11T15:00:00Z,62486,49524,10638
2019-06-11T16:00:00Z,62216,49524,6418
2019-06-11T17:00:00Z,61139,49524,3008
2019-06-11T18:00:00Z,58673,49524,891
2019-06-11T19:00:00Z,56701,49524,71
2019-06-11T20:00:00Z,54510,49524,0
2019-06-11T21:00:00Z,51027,49524,0
2019-06-11T22:00:00Z,47894,49528,0
2019-06-11T23:00:00Z,46163,49528,0
2019-06-12T00:00:00Z,45569,49528,0
2019-06-12T01:00:00Z,45736,49528,0
2019-06-12T02:00:00Z,46357,49528,5
2019-06-12T03:00:00Z,48911,49528,272
2019-06-12T04:00:00Z,56291,49528,1698
2019-06-12T05:00:00Z,61743,49528,4360
2019-06-12T06:00:00Z,64681,49528,7343
2019-06-12T07:00:00Z,66068,49528,9642
2019-06-12T08:00:00Z,68161,49528,11178
2019-06-12T09:00:00Z,70661,49528,12879
2019-06-12T10:00:00Z,69775,49528,14477
2019-06-12T11:00:00Z,68389,49528,15221
2019-06-12T12:00:00Z,67427,49528,15288
2019-06-12T13:00:00Z,66129,49528,13830
2019-06-12T14:00:00Z,64680,49528,12100
2019-06-12T15:00:00Z,63985,49528,9898
2019-06-12T16:00:00Z,63147,49528,6914
2019-06-12T17:00:00Z,61785,49528,3413
2019-06-12T18:00:00Z,59742,49528,1047
2019-06-12T19:00:00Z,57292,49528,78
2019-06-12T20:00:00Z,54725,49528,0
2019-06-12T21:00:00Z,51139,49528,0
2019-06-12T22:00:00Z,47489,49534,0
2019-06-12T23:00:00Z,45706,49534,0
2019-06-13T00:00:00Z,44700,49534,0
2019-06-13T01:00:00Z,44710,49534,0
2019-06-13T02:00:00Z,45940,49534,4
2019-06-13T03:00:00Z,48384,49534,249
2019-06-13T04:00:00Z,55112,49534,1828
2019-06-13T05:00:00Z,60463,49534,5160
2019-06-13T06:00:00Z,63477,49534,10448
2019-06-13T07:00:00Z,64658,49534,16302
2019-06-13T08:00:00Z,65066,49534,21554
2019-06-13T09:00:00Z,67251,49534,25044
2019-06-13T10:00:00Z,67231,49534,26464
2019-06-13T11:00:00Z,66602,49534,26583
2019-06-13T12:00:00Z,65395,49534,25150
2019-06-13T13:00:00Z,64063,49534,22760
2019-06-13T14:00:00Z,62083,49534,19150
2019-06-13T15:00:00Z,61668,49534,14365
2019-06-13T16:00:00Z,60860,49534,8964
2019-06-13T17:00:00Z,59937,49534,4080
2019-06-13T18:00:00Z,57273,49534,1192
2019-06-13T19:00:00Z,54761,49534,81
2019-06-13T20:00:00Z,53507,49534,0
2019-06-13T21:00:00Z,50231,49534,0
2019-06-13T22:00:00Z,47283,49540,0
2019-06-13T23:00:00Z,45635,49540,0
2019-06-14T00:00:00Z,44544,49540,0
2019-06-14T01:00:00Z,44756,49540,0
2019-06-14T02:00:00Z,45129,49540,5
2019-06-14T03:00:00Z,47588,49540,341
2019-06-14T04:00:00Z,54756,49540,2368
2019-06-14T05:00:00Z,60271,49540,6835
2019-06-14T06:00:00Z,63893,49540,12815
2019-06-14T07:00:00Z,64964,49540,18009
2019-06-14T08:00:00Z,66451,49540,22026
2019-06-14T09:00:00Z,67600,49540,24533
2019-06-14T10:00:00Z,66875,49540,25585
2019-06-14T11:00:00Z,65484,49540,24671
2019-06-14T12:00:00Z,64685,49540,22181
2019-06-14T13:00:00Z,63697,49540,18578
2019-06-14T14:00:00Z,62102,49540,14593
2019-06-14T15:00:00Z,61535,49540,10541
2019-06-14T16:00:00Z,60694,49540,6785
2019-06-14T17:00:00Z,59857,49540,3416
2019-06-14T18:00:00Z,57358,49540,1019
2019-06-14T19:00:00Z,54876,49540,88
2019-06-14T20:00:00Z,53063,49540,0
2019-06-14T21:00:00Z,49393,49540,0
2019-06-14T22:00:00Z,46098,49541,0
2019-06-14T23:00:00Z,43997,49541,0
2019-06-15T00:00:00Z,42534,49541,0
2019-06-15T01:00:00Z,42275,49541,0
2019-06-15T02:00:00Z,41801,49541,10
2019-06-15T03:00:00Z,40772,49541,250
2019-06-15T04:00:00Z,43668,49541,1606
2019-06-15T05:00:00Z,48052,49541,4563
2019-06-15T06:00:00Z,50793,49541,8957
2019-06-15T07:00:00Z,54299,49541,13900
2019-06-15T08:00:00Z,56826,49541,17668
2019-06-15T09:00:00Z,57716,49541,20278
2019-06-15T10:00:00Z,56112,49541,20814
2019-06-15T11:00:00Z,54439,49541,20684
2019-06-15T12:00:00Z,52023,49541,20332
2019-06-15T13:00:00Z,51383,49541,18872
2019-06-15T14:00:00Z,51779,49541,16230
2019-06-15T15:00:00Z,51981,49541,12280
2019-06-15T16:00:00Z,51502,49541,7871
2019-06-15T17:00:00Z,51320,49541,4075
2019-06-15T18:00:00Z,48801,49541,1316
2019-06-15T19:00:00Z,46717,49541,104
2019-06-15T20:00:00Z,45988,49541,0
2019-06-15T21:00:00Z,43444,49541,0
2019-06-15T22:00:00Z,40835,49541,0
2019-06-15T23:00:00Z,38770,49541,0
2019-06-16T00:00:00Z,37788,49541,0
2019-06-16T01:00:00Z,37135,49541,0
2019-06-16T02:00:00Z,37261,49541,6
2019-06-16T03:00:00Z,37253,49541,264
2019-06-16T04:00:00Z,38056,49541,1495
2019-06-16T05:00:00Z,40255,49541,3831
2019-06-16T06:00:00Z,43292,49541,6891
2019-06-16T07:00:00Z,45561,49541,10390
2019-06-16T08:00:00Z,47269,49541,13585
2019-06-16T09:00:00Z,49781,49541,15503
2019-06-16T10:00:00Z,49490,49541,16285
2019-06-16T11:00:00Z,47883,49541,16763
2019-06-16T12:00:00Z,46866,49541,16419
2019-06-16T13:00:00Z,46584,49541,15082
2019-06-16T14:00:00Z,45806,49541,13154
2019-06-16T15:00:00Z,46620,49541,10554
2019-06-16T16:00:00Z,47743,49541,7177
2019-06-16T17:00:00Z,47833,49541,3767
2019-06-16T18:00:00Z,47349,49541,1182
2019-06-16T19:00:00Z,46499,49541,90
2019-06-16T20:00:00Z,47146,49541,0
2019-06-16T21:00:00Z,44400,49541,0
2019-06-16T22:00:00Z,42322,49546,0
2019-06-16T23:00:00Z,41212,49546,0
2019-06-17T00:00:00Z,40263,49546,0
2019-06-17T01:00:00Z,40621,49546,0
2019-06-17T02:00:00Z,42429,49546,7
2019-06-17T03:00:00Z,45779,49546,325
2019-06-17T04:00:00Z,53437,49546,2195
2019-06-17T05:00:00Z,59930,49546,6457
2019-06-17T06:00:00Z,63507,49546,12650
2019-06-17T07:00:00Z,64826,49546,19012
2019-06-17T08:00:00Z,66211,49546,23597
2019-06-17T09:00:00Z,67681,49546,26131
2019-06-17T10:00:00Z,67571,49546,26771
2019-06-17T11:00:00Z,67161,49546,26220
2019-06-17T12:00:00Z,65766,49546,25013
2019-06-17T13:00:00Z,64726,49546,22830
2019-06-17T14:00:00Z,63539,49546,19570
2019-06-17T15:00:00Z,62779,49546,14729
2019-06-17T16:00:00Z,61909,49546,9300
2019-06-17T17:00:00Z,61245,49546,4484
2019-06-17T18:00:00Z,59083,49546,1405
2019-06-17T19:00:00Z,56693,49546,108
2019-06-17T20:00:00Z,54893,49546,0
2019-06-17T21:00:00Z,51534,49546,0
2019-06-17T22:00:00Z,48080,49565,0
2019-06-17T23:00:00Z,46556,49565,0
2019-06-18T00:00:00Z,45671,49565,0
2019-06-18T01:00:00Z,45770,49565,0
2019-06-18T02:00:00Z,46413,49565,4
2019-06-18T03:00:00Z,48816,49565,335
2019-06-18T04:00:00Z,56419,49565,2307
2019-06-18T05:00:00Z,62318,49565,6644
2019-06-18T06:00:00Z,65265,49565,12803
2019-06-18T07:00:00Z,66496,49565,18899
2019-06-18T08:00:00Z,68090,49565,23705
2019-06-18T09:00:00Z,70014,49565,26374
2019-06-18T10:00:00Z,69004,49565,26950
2019-06-18T11:00:00Z,68469,49565,26747
2019-06-18T12:00:00Z,67634,49565,25381
2019-06-18T13:00:00Z,66603,49565,22525
2019-06-18T14:00:00Z,65363,49565,18737
2019-06-18T15:00:00Z,64695,49565,13677
2019-06-18T16:00:00Z,63861,49565,8192
2019-06-18T17:00:00Z,62573,49565,3906
2019-06-18T18:00:00Z,60106,49565,1305
2019-06-18T19:00:00Z,57812,49565,130
2019-06-18T20:00:00Z,55758,49565,0
2019-06-18T21:00:00Z,52056,49565,0
2019-06-18T22:00:00Z,48891,49571,0
2019-06-18T23:00:00Z,47162,49571,0
2019-06-19T00:00:00Z,45882,49571,0
2019-06-19T01:00:00Z,46089,49571,0
2019-06-19T02:00:00Z,46534,49571,4
2019-06-19T03:00:00Z,48682,49571,318
2019-06-19T04:00:00Z,55961,49571,2202
2019-06-19T05:00:00Z,61049,49571,5962
2019-06-19T06:00:00Z,64158,49571,11629
2019-06-19T07:00:00Z,65418,49571,17596
2019-06-19T08:00:00Z,67289,49571,22454
2019-06-19T09:00:00Z,69075,49571,25457
2019-06-19T10:00:00Z,69444,49571,26205
2019-06-19T11:00:00Z,68878,49571,25695
2019-06-19T12:00:00Z,68209,49571,23694
2019-06-19T13:00:00Z,66760,49571,21152
2019-06-19T14:00:00Z,64642,49571,17933
2019-06-19T15:00:00Z,64479,49571,13257
2019-06-19T16:00:00Z,63974,49571,8040
2019-06-19T17:00:00Z,62476,49571,3640
2019-06-19T18:00:00Z,59668,49571,1051
2019-06-19T19:00:00Z,56751,49571,76
2019-06-19T20:00:00Z,54164,49571,0
2019-06-19T21:00:00Z,49930,49571,0
2019-06-19T22:00:00Z,46499,49574,0
2019-06-19T23:00:00Z,44488,49574,0
2019-06-20T00:00:00Z,44207,49574,0
2019-06-20T01:00:00Z,43894,49574,0
2019-06-20T02:00:00Z,43939,49574,4
2019-06-20T03:00:00Z,43085,49574,248
2019-06-20T04:00:00Z,44762,49574,1709
2019-06-20T05:00:00Z,48791,49574,4444
2019-06-20T06:00:00Z,50652,49574,7764
2019-06-20T07:00:00Z,52351,49574,11521
2019-06-20T08:00:00Z,54006,49574,15443
2019-06-20T09:00:00Z,56106,49574,17857
2019-06-20T10:00:00Z,56099,49574,18556
2019-06-20T11:00:00Z,54762,49574,18773
2019-06-20T12:00:00Z,54125,49574,17581
2019-06-20T13:00:00Z,52914,49574,15195
2019-06-20T14:00:00Z,51334,49574,12312
2019-06-20T15:00:00Z,51824,49574,9424
2019-06-20T16:00:00Z,53058,49574,6311
2019-06-20T17:00:00Z,51962,49574,3324
2019-06-20T18:00:00Z,50403,49574,1095
2019-06-20T19:00:00Z,49062,49574,95
2019-06-20T20:00:00Z,48560,49574,0
2019-06-20T21:00:00Z,45296,49574,0
2019-06-20T22:00:00Z,43126,49579,0
2019-06-20T23:00:00Z,41277,49579,0
2019-06-21T00:00:00Z,40942,49579,0
2019-06-21T01:00:00Z,40678,49579,0
2019-06-21T02:00:00Z,41764,49579,3
2019-06-21T03:00:00Z,43541,49579,268
2019-06-21T04:00:00Z,49314,49579,1975
2019-06-21T05:00:00Z,53922,49579,5327
2019-06-21T06:00:00Z,57160,49579,9956
2019-06-21T07:00:00Z,58652,49579,14799
2019-06-21T08:00:00Z,60123,49579,19044
2019-06-21T09:00:00Z,61814,49579,21964
2019-06-21T10:00:00Z,61737,49579,23089
2019-06-21T11:00:00Z,61190,49579,23220
2019-06-21T12:00:00Z,59704,49579,22076
2019-06-21T13:00:00Z,58686,49579,19703
2019-06-21T14:00:00Z,57346,49579,16589
2019-06-21T15:00:00Z,56984,49579,12698
2019-06-21T16:00:00Z,56591,49579,8105
2019-06-21T17:00:00Z,55510,49579,4102
2019-06-21T18:00:00Z,53177,49579,1333
2019-06-21T19:00:00Z,50189,49579,125
2019-06-21T20:00:00Z,49320,49579,0
2019-06-21T21:00:00Z,46035,49579,0
2019-06-21T22:00:00Z,43039,49580,0
2019-06-21T23:00:00Z,40946,49580,0
2019-06-22T00:00:00Z,39745,49580,0
2019-06-22T01:00:00Z,39082,49580,0
2019-06-22T02:00:00Z,39235,49580,4
2019-06-22T03:00:00Z,39323,49580,314
2019-06-22T04:00:00Z,41663,49580,2192
2019-06-22T05:00:00Z,45044,49580,6003
2019-06-22T06:00:00Z,48629,49580,10934
2019-06-22T07:00:00Z,51502,49580,15187
2019-06-22T08:00:00Z,53329,49580,18862
2019-06-22T09:00:00Z,54846,49580,21015
2019-06-22T10:00:00Z,54835,49580,21877
2019-06-22T11:00:00Z,52565,49580,21525
2019-06-22T12:00:00Z,51576,49580,20173
2019-06-22T13:00:00Z,51401,49580,17679
2019-06-22T14:00:00Z,50780,49580,14210
2019-06-22T15:00:00Z,50588,49580,10305
2019-06-22T16:00:00Z,50393,49580,6362
2019-06-22T17:00:00Z,49531,49580,3105
2019-06-22T18:00:00Z,47580,49580,1051
2019-06-22T19:00:00Z,45979,49580,132
2019-06-22T20:00:00Z,45457,49580,1
2019-06-22T21:00:00Z,43010,49580,0
2019-06-22T22:00:00Z,39660,49580,0
2019-06-22T23:00:00Z,37867,49580,0
2019-06-23T00:00:00Z,37252,49580,0
2019-06-23T01:00:00Z,36926,49580,0
2019-06-23T02:00:00Z,36052,49580,4
2019-06-23T03:00:00Z,35139,49580,274
2019-06-23T04:00:00Z,36010,49580,1888
2019-06-23T05:00:00Z,38534,49580,5506
2019-06-23T06:00:00Z,41693,49580,10526
2019-06-23T07:00:00Z,44457,49580,15900
2019-06-23T08:00:00Z,46461,49580,20481
2019-06-23T09:00:00Z,48577,49580,23784
2019-06-23T10:00:00Z,49215,49580,25543
2019-06-23T11:00:00Z,47712,49580,25412
2019-06-23T12:00:00Z,46233,49580,24052
2019-06-23T13:00:00Z,45475,49580,22285
2019-06-23T14:00:00Z,45655,49580,19238
2019-06-23T15:00:00Z,46231,49580,14419
2019-06-23T16:00:00Z,47512,49580,8896
2019-06-23T17:00:00Z,47959,49580,4129
2019-06-23T18:00:00Z,47668,49580,1285
2019-06-23T19:00:00Z,46814,49580,104
2019-06-23T20:00:00Z,47624,49580,0
2019-06-23T21:00:00Z,44653,49580,0
2019-06-23T22:00:00Z,42438,49588,0
2019-06-23T23:00:00Z,41078,49588,0
2019-06-24T00:00:00Z,40148,49588,0
2019-06-24T01:00:00Z,40429,49588,0
2019-06-24T02:00:00Z,42317,49588,5
2019-06-24T03:00:00Z,45111,49588,312
2019-06-24T04:00:00Z,53700,49588,2257
2019-06-24T05:00:00Z,60592,49588,6676
2019-06-24T06:00:00Z,63852,49588,12868
2019-06-24T07:00:00Z,64844,49588,19062
2019-06-24T08:00:00Z,66678,49588,24183
2019-06-24T09:00:00Z,68237,49588,27596
2019-06-24T10:00:00Z,68363,49588,29412
2019-06-24T11:00:00Z,67856,49588,29624
2019-06-24T12:00:00Z,66774,49588,28407
2019-06-24T13:00:00Z,66396,49588,25727
2019-06-24T14:00:00Z,65648,49588,21562
2019-06-24T15:00:00Z,65162,49588,15847
2019-06-24T16:00:00Z,64378,49588,9542
2019-06-24T17:00:00Z,63381,49588,4269
2019-06-24T18:00:00Z,61517,49588,1335
2019-06-24T19:00:00Z,58852,49588,111
2019-06-24T20:00:00Z,56723,49588,0
2019-06-24T21:00:00Z,52512,49588,0
2019-06-24T22:00:00Z,49377,49596,0
2019-06-24T23:00:00Z,47547,49596,0
2019-06-25T00:00:00Z,46640,49596,0
2019-06-25T01:00:00Z,46084,49596,0
2019-06-25T02:00:00Z,46891,49596,4
2019-06-25T03:00:00Z,50178,49596,331
2019-06-25T04:00:00Z,57381,49596,2275
2019-06-25T05:00:00Z,63513,49596,6548
2019-06-25T06:00:00Z,66292,49596,12495
2019-06-25T07:00:00Z,67856,49596,18268
2019-06-25T08:00:00Z,69504,49596,23060
2019-06-25T09:00:00Z,70541,49596,26346
2019-06-25T10:00:00Z,70567,49596,28071
2019-06-25T11:00:00Z,70002,49596,28300
2019-06-25T12:00:00Z,68847,49596,27216
2019-06-25T13:00:00Z,67847,49596,24613
2019-06-25T14:00:00Z,66608,49596,20658
2019-06-25T15:00:00Z,65640,49596,15167
2019-06-25T16:00:00Z,64448,49596,9211
2019-06-25T17:00:00Z,64048,49596,4249
2019-06-25T18:00:00Z,61713,49596,1406
2019-06-25T19:00:00Z,59418,49596,133
2019-06-25T20:00:00Z,57314,49596,0
2019-06-25T21:00:00Z,53481,49596,0
2019-06-25T22:00:00Z,49882,49605,0
2019-06-25T23:00:00Z,47789,49605,0
2019-06-26T00:00:00Z,46711,49605,0
2019-06-26T01:00:00Z,46552,49605,0
2019-06-26T02:00:00Z,47487,49605,4
2019-06-26T03:00:00Z,50097,49605,303
2019-06-26T04:00:00Z,57894,49605,2159
2019-06-26T05:00:00Z,64339,49605,6311
2019-06-26T06:00:00Z,67719,49605,12108
2019-06-26T07:00:00Z,68679,49605,17952
2019-06-26T08:00:00Z,70336,49605,22626
2019-06-26T09:00:00Z,71365,49605,25813
2019-06-26T10:00:00Z,71364,49605,27517
2019-06-26T11:00:00Z,71028,49605,27738
2019-06-26T12:00:00Z,69809,49605,26670
2019-06-26T13:00:00Z,68819,49605,24224
2019-06-26T14:00:00Z,67749,49605,20426
2019-06-26T15:00:00Z,66637,49605,15062
2019-06-26T16:00:00Z,65913,49605,9140
2019-06-26T17:00:00Z,65047,49605,4108
2019-06-26T18:00:00Z,62613,49605,1275
2019-06-26T19:00:00Z,59984,49605,106
2019-06-26T20:00:00Z,57738,49605,0
2019-06-26T21:00:00Z,53677,49605,0
2019-06-26T22:00:00Z,50345,49616,0
2019-06-26T23:00:00Z,48576,49616,0
2019-06-27T00:00:00Z,47575,49616,0
2019-06-27T01:00:00Z,47071,49616,0
2019-06-27T02:00:00Z,47882,49616,5
2019-06-27T03:00:00Z,49961,49616,279
2019-06-27T04:00:00Z,56758,49616,2040
2019-06-27T05:00:00Z,63092,49616,5919
2019-06-27T06:00:00Z,66321,49616,11866
2019-06-27T07:00:00Z,66868,49616,17855
2019-06-27T08:00:00Z,68634,49616,21969
2019-06-27T09:00:00Z,69771,49616,25123
2019-06-27T10:00:00Z,69756,49616,26732
2019-06-27T11:00:00Z,69425,49616,26925
2019-06-27T12:00:00Z,68296,49616,25923
2019-06-27T13:00:00Z,67072,49616,23739
2019-06-27T14:00:00Z,65910,49616,20345
2019-06-27T15:00:00Z,65108,49616,15472
2019-06-27T16:00:00Z,64134,49616,9672
2019-06-27T17:00:00Z,63307,49616,4364
2019-06-27T18:00:00Z,61002,49616,1339
2019-06-27T19:00:00Z,58086,49616,113
2019-06-27T20:00:00Z,56062,49616,0
2019-06-27T21:00:00Z,52084,49616,0
2019-06-27T22:00:00Z,48487,49647,0
2019-06-27T23:00:00Z,46544,49647,0
2019-06-28T00:00:00Z,45591,49647,0
2019-06-28T01:00:00Z,45625,49647,0
2019-06-28T02:00:00Z,46508,49647,4
2019-06-28T03:00:00Z,48681,49647,257
2019-06-28T04:00:00Z,55753,49647,1896
2019-06-28T05:00:00Z,61167,49647,5509
2019-06-28T06:00:00Z,64068,49647,10592
2019-06-28T07:00:00Z,64729,49647,16498
2019-06-28T08:00:00Z,66191,49647,21946
2019-06-28T09:00:00Z,67033,49647,25917
2019-06-28T10:00:00Z,66355,49647,28496
2019-06-28T11:00:00Z,65028,49647,29305
2019-06-28T12:00:00Z,63649,49647,28488
2019-06-28T13:00:00Z,62249,49647,26335
2019-06-28T14:00:00Z,61674,49647,22501
2019-06-28T15:00:00Z,61534,49647,16815
2019-06-28T16:00:00Z,60855,49647,10291
2019-06-28T17:00:00Z,59734,49647,4605
2019-06-28T18:00:00Z,57489,49647,1378
2019-06-28T19:00:00Z,54903,49647,125
2019-06-28T20:00:00Z,53109,49647,0
2019-06-28T21:00:00Z,49645,49647,0
2019-06-28T22:00:00Z,45881,49655,0
2019-06-28T23:00:00Z,43748,49655,0
2019-06-29T00:00:00Z,42352,49655,0
2019-06-29T01:00:00Z,41850,49655,0
2019-06-29T02:00:00Z,41427,49655,4
2019-06-29T03:00:00Z,41307,49655,286
2019-06-29T04:00:00Z,43354,49655,2149
2019-06-29T05:00:00Z,47278,49655,6756
2019-06-29T06:00:00Z,50911,49655,13209
2019-06-29T07:00:00Z,53842,49655,19636
2019-06-29T08:00:00Z,55129,49655,24669
2019-06-29T09:00:00Z,55873,49655,27958
2019-06-29T10:00:00Z,55532,49655,29722
2019-06-29T11:00:00Z,54209,49655,29967
2019-06-29T12:00:00Z,52940,49655,28818
2019-06-29T13:00:00Z,52444,49655,26321
2019-06-29T14:00:00Z,51816,49655,22313
2019-06-29T15:00:00Z,51759,49655,16592
2019-06-29T16:00:00Z,52144,49655,10188
2019-06-29T17:00:00Z,51199,49655,4508
2019-06-29T18:00:00Z,49275,49655,1325
2019-06-29T19:00:00Z,47244,49655,117
2019-06-29T20:00:00Z,46843,49655,0
2019-06-29T21:00:00Z,44434,49655,0
2019-06-29T22:00:00Z,41504,49663,0
2019-06-29T23:00:00Z,39717,49663,0
2019-06-30T00:00:00Z,38668,49663,0
2019-06-30T01:00:00Z,37438,49663,0
2019-06-30T02:00:00Z,36737,49663,3
2019-06-30T03:00:00Z,36391,49663,277
2019-06-30T04:00:00Z,37818,49663,2100
2019-06-30T05:00:00Z,40580,49663,6547
2019-06-30T06:00:00Z,44380,49663,12915
2019-06-30T07:00:00Z,46856,49663,19068
2019-06-30T08:00:00Z,49117,49663,23865
2019-06-30T09:00:00Z,50818,49663,27057
2019-06-30T10:00:00Z,50657,49663,28709
2019-06-30T11:00:00Z,49620,49663,28790
2019-06-30T12:00:00Z,48444,49663,27707
2019-06-30T13:00:00Z,48069,49663,25231
2019-06-30T14:00:00Z,48530,49663,21043
2019-06-30T15:00:00Z,49882,49663,15099
2019-06-30T16:00:00Z,50525,49663,9242
2019-06-30T17:00:00Z,51153,49663,4166
2019-06-30T18:00:00Z,50495,49663,1317
2019-06-30T19:00:00Z,49588,49663,131
2019-06-30T20:00:00Z,50505,49663,0
2019-06-30T21:00:00Z,47531,49663,0
2019-06-30T22:00:00Z,45127,49668,0
2019-06-30T23:00:00Z,43415,49668,0
2019-07-01T00:00:00Z,42688,49668,0
2019-07-01T01:00:00Z,43056,49668,0
2019-07-01T02:00:00Z,43998,49668,3
2019-07-01T03:00:00Z,46912,49668,258
2019-07-01T04:00:00Z,55630,49668,1844
2019-07-01T05:00:00Z,61821,49668,5013
2019-07-01T06:00:00Z,65528,49668,9432
2019-07-01T07:00:00Z,66976,49668,14209
2019-07-01T08:00:00Z,69134,49668,18126
2019-07-01T09:00:00Z,70613,49668,21013
2019-07-01T10:00:00Z,70178,49668,23076
2019-07-01T11:00:00Z,69724,49668,23519
2019-07-01T12:00:00Z,69478,49668,22019
2019-07-01T13:00:00Z,68696,49668,18812
2019-07-01T14:00:00Z,67023,49668,15384
2019-07-01T15:00:00Z,66109,49668,11536
2019-07-01T16:00:00Z,65697,49668,7522
2019-07-01T17:00:00Z,64668,49668,3706
2019-07-01T18:00:00Z,61682,49668,1224
2019-07-01T19:00:00Z,58580,49668,104
2019-07-01T20:00:00Z,55946,49668,0
2019-07-01T21:00:00Z,51597,49668,0
2019-07-01T22:00:00Z,48401,49673,0
2019-07-01T23:00:00Z,46824,49673,0
2019-07-02T00:00:00Z,45895,49673,0
2019-07-02T01:00:00Z,45706,49673,0
2019-07-02T02:00:00Z,46641,49673,3
2019-07-02T03:00:00Z,49237,49673,239
2019-07-02T04:00:00Z,56520,49673,1748
2019-07-02T05:00:00Z,61903,49673,5508
2019-07-02T06:00:00Z,65843,49673,10850
2019-07-02T07:00:00Z,67180,49673,15857
2019-07-02T08:00:00Z,68235,49673,19806
2019-07-02T09:00:00Z,69147,49673,22370
2019-07-02T10:00:00Z,68659,49673,23552
2019-07-02T11:00:00Z,68076,49673,23767
2019-07-02T12:00:00Z,66956,49673,23372
2019-07-02T13:00:00Z,65554,49673,21971
2019-07-02T14:00:00Z,64307,49673,19091
2019-07-02T15:00:00Z,63725,49673,14463
2019-07-02T16:00:00Z,62812,49673,9177
2019-07-02T17:00:00Z,61832,49673,4392
2019-07-02T18:00:00Z,59781,49673,1377
2019-07-02T19:00:00Z,57037,49673,117
2019-07-02T20:00:00Z,54367,49673,0
2019-07-02T21:00:00Z,50414,49673,0
2019-07-02T22:00:00Z,47189,49680,0
2019-07-02T23:00:00Z,45396,49680,0
2019-07-03T00:00:00Z,44830,49680,0
2019-07-03T01:00:00Z,45020,49680,0
2019-07-03T02:00:00Z,45782,49680,2
2019-07-03T03:00:00Z,48478,49680,261
2019-07-03T04:00:00Z,56124,49680,2101
2019-07-03T05:00:00Z,61614,49680,6346
2019-07-03T06:00:00Z,65046,49680,12495
2019-07-03T07:00:00Z,66529,49680,17968
2019-07-03T08:00:00Z,68067,49680,21396
2019-07-03T09:00:00Z,69600,49680,23117
2019-07-03T10:00:00Z,68226,49680,23796
2019-07-03T11:00:00Z,67424,49680,24244
2019-07-03T12:00:00Z,65595,49680,23861
2019-07-03T13:00:00Z,64560,49680,22272
2019-07-03T14:00:00Z,63368,49680,19511
2019-07-03T15:00:00Z,63233,49680,15229
2019-07-03T16:00:00Z,62904,49680,9675
2019-07-03T17:00:00Z,61768,49680,4516
2019-07-03T18:00:00Z,59470,49680,1355
2019-07-03T19:00:00Z,57145,49680,117
2019-07-03T20:00:00Z,55149,49680,0
2019-07-03T21:00:00Z,50871,49680,0
2019-07-03T22:00:00Z,47393,49685,0
2019-07-03T23:00:00Z,46062,49685,0
2019-07-04T00:00:00Z,44847,49685,0
2019-07-04T01:00:00Z,44948,49685,0
2019-07-04T02:00:00Z,45783,49685,2
2019-07-04T03:00:00Z,48638,49685,259
2019-07-04T04:00:00Z,55930,49685,2050
2019-07-04T05:00:00Z,61690,49685,6446
2019-07-04T06:00:00Z,64959,49685,12665
2019-07-04T07:00:00Z,66070,49685,18808
2019-07-04T08:00:00Z,67053,49685,23428
2019-07-04T09:00:00Z,68464,49685,26597
2019-07-04T10:00:00Z,68143,49685,28078
2019-07-04T11:00:00Z,67568,49685,28230
2019-07-04T12:00:00Z,66410,49685,27075
2019-07-04T13:00:00Z,65348,49685,24519
2019-07-04T14:00:00Z,64381,49685,20544
2019-07-04T15:00:00Z,64169,49685,15048
2019-07-04T16:00:00Z,63506,49685,9211
2019-07-04T17:00:00Z,62675,49685,4134
2019-07-04T18:00:00Z,60193,49685,1263
2019-07-04T19:00:00Z,57863,49685,90
2019-07-04T20:00:00Z,55719,49685,0
2019-07-04T21:00:00Z,51898,49685,0
2019-07-04T22:00:00Z,48560,49690,0
2019-07-04T23:00:00Z,46694,49690,0
2019-07-05T00:00:00Z,45839,49690,0
2019-07-05T01:00:00Z,45662,49690,0
2019-07-05T02:00:00Z,46436,49690,2
